client_id,anciennete_mois,plan,industrie,revenu_mensuel,connexions_30j,tickets_support_6m,adoption_fonctionnalites_pct,nps,retards_paiement,nb_utilisateurs,jours_sans_connexion,type_contrat,mention_concurrent,hausse_prix_annoncee,score_risque_churn,a_churne,raison_depart,cohorte_anciennete,statut_client,tier_risque,segment_engagement,mention_concurrent_txt,hausse_prix_txt
CLI04529,52,Professionnel,Services professionnels,873.25,15,7,17.4,9,1,57,128,Annuel,0,0,0.254,0,(client actif),48+ mois,Actif,🟢 Faible,Modéré,Non,Non
CLI04530,37,Entreprise,Commerce de détail,4026.21,27,10,21.4,6,4,48,152,Mensuel,0,1,0.359,0,(client actif),25-48 mois,Actif,🟡 Moyen,Actif engagé,Non,Oui
CLI04531,67,Entreprise,Commerce de détail,4237.87,53,6,67.0,2,1,134,41,Mensuel,0,0,0.02,0,(client actif),48+ mois,Actif,🟢 Faible,Actif engagé,Non,Non
CLI04532,19,Premium,Santé,12707.2,13,12,17.5,7,3,144,54,Pluriannuel,0,0,0.255,1,Passage chez concurrent,13-24 mois,Parti,🟢 Faible,Modéré,Non,Non
CLI04533,34,Premium,Technologie,7365.59,51,13,92.9,9,4,139,130,Pluriannuel,0,0,0.175,0,(client actif),25-48 mois,Actif,🟢 Faible,Actif engagé,Non,Non
CLI04534,78,Démarrage,Finance,193.7,0,8,73.3,2,3,109,125,Pluriannuel,0,1,0.377,0,(client actif),48+ mois,Actif,🟡 Moyen,Très inactif,Non,Oui
CLI04535,66,Démarrage,Finance,291.66,40,14,40.3,2,4,46,106,Annuel,0,1,0.157,0,(client actif),48+ mois,Actif,🟢 Faible,Actif engagé,Non,Oui
CLI04536,10,Professionnel,Services professionnels,512.82,14,7,58.4,3,1,73,90,Mensuel,1,0,0.265,0,(client actif),7-12 mois,Actif,🟢 Faible,Modéré,Oui,Non
CLI04537,52,Premium,Services professionnels,11288.06,14,1,5.7,2,0,57,146,Pluriannuel,0,1,0.293,0,(client actif),48+ mois,Actif,🟢 Faible,Modéré,Non,Oui
CLI04538,42,Professionnel,Services professionnels,834.8,24,11,81.0,5,2,195,18,Annuel,0,0,0.02,0,(client actif),25-48 mois,Actif,🟢 Faible,Modéré,Non,Non
CLI04539,60,Entreprise,Santé,1302.89,42,15,29.4,10,4,7,147,Pluriannuel,1,0,0.331,0,(client actif),48+ mois,Actif,🟢 Faible,Actif engagé,Oui,Non
CLI04540,81,Entreprise,Technologie,4027.19,4,7,11.5,6,0,52,165,Annuel,1,0,0.334,0,(client actif),48+ mois,Actif,🟢 Faible,Très inactif,Oui,Non
CLI04541,2,Professionnel,Santé,490.95,7,0,73.2,2,0,180,96,Pluriannuel,0,0,0.169,0,(client actif),0-6 mois,Actif,🟢 Faible,Inactif,Non,Non
CLI04542,1,Professionnel,Manufacturier,486.13,21,16,34.7,2,1,30,89,Mensuel,0,1,0.244,0,(client actif),0-6 mois,Actif,🟢 Faible,Modéré,Non,Oui
CLI04543,50,Professionnel,Manufacturier,706.7,38,18,56.1,6,4,55,91,Pluriannuel,1,0,0.096,0,(client actif),48+ mois,Actif,🟢 Faible,Actif engagé,Oui,Non
CLI04544,36,Professionnel,Finance,477.7,37,19,81.0,9,0,150,149,Pluriannuel,0,0,0.223,1,Prix trop élevé,25-48 mois,Parti,🟢 Faible,Actif engagé,Non,Non
CLI04545,22,Premium,Manufacturier,14616.32,38,12,74.8,8,2,4,149,Mensuel,0,1,0.241,1,Mauvais service support,13-24 mois,Parti,🟢 Faible,Actif engagé,Non,Oui
CLI04546,82,Démarrage,Santé,280.77,50,14,35.3,2,3,5,171,Annuel,1,0,0.289,0,(client actif),48+ mois,Actif,🟢 Faible,Actif engagé,Oui,Non
CLI04547,36,Premium,Commerce de détail,11068.51,45,12,83.2,5,1,150,95,Mensuel,0,0,0.156,0,(client actif),25-48 mois,Actif,🟢 Faible,Actif engagé,Non,Non
CLI04548,3,Professionnel,Manufacturier,959.49,42,2,40.0,4,1,68,58,Mensuel,0,0,0.07,0,(client actif),0-6 mois,Actif,🟢 Faible,Actif engagé,Non,Non
CLI04549,44,Démarrage,Santé,287.45,50,15,50.0,7,1,104,35,Annuel,0,0,0.084,0,(client actif),25-48 mois,Actif,🟢 Faible,Actif engagé,Non,Non
CLI04550,16,Démarrage,Commerce de détail,140.51,57,8,60.1,8,2,132,99,Mensuel,1,1,0.049,0,(client actif),13-24 mois,Actif,🟢 Faible,Actif engagé,Oui,Oui
CLI04551,11,Premium,Commerce de détail,11475.8,13,18,11.4,7,1,171,144,Annuel,0,0,0.443,1,Passage chez concurrent,7-12 mois,Parti,🟡 Moyen,Modéré,Non,Non
CLI04552,10,Démarrage,Services professionnels,297.02,18,7,58.7,0,2,109,52,Annuel,0,1,0.204,0,(client actif),7-12 mois,Actif,🟢 Faible,Modéré,Non,Oui
CLI04553,51,Entreprise,Services professionnels,1512.96,25,7,57.0,6,0,15,31,Annuel,0,0,0.051,0,(client actif),48+ mois,Actif,🟢 Faible,Actif engagé,Non,Non
CLI04554,42,Démarrage,Manufacturier,194.07,37,13,83.6,7,4,124,77,Annuel,0,0,0.02,0,(client actif),25-48 mois,Actif,🟢 Faible,Actif engagé,Non,Non
CLI04555,25,Professionnel,Technologie,601.31,32,18,36.8,4,0,144,138,Mensuel,0,0,0.304,0,(client actif),25-48 mois,Actif,🟢 Faible,Actif engagé,Non,Non
CLI04556,6,Démarrage,Services professionnels,261.0,45,12,26.8,3,4,84,48,Mensuel,0,0,0.02,0,(client actif),0-6 mois,Actif,🟢 Faible,Actif engagé,Non,Non
CLI04557,44,Professionnel,Manufacturier,412.46,11,2,47.9,6,1,186,69,Pluriannuel,1,0,0.186,0,(client actif),25-48 mois,Actif,🟢 Faible,Inactif,Oui,Non
CLI04558,8,Démarrage,Manufacturier,143.3,28,4,66.9,5,0,33,64,Annuel,0,0,0.02,0,(client actif),7-12 mois,Actif,🟢 Faible,Actif engagé,Non,Non
CLI04559,34,Professionnel,Technologie,421.89,11,7,55.6,1,2,95,111,Annuel,1,0,0.352,1,Changement de direction,25-48 mois,Parti,🟡 Moyen,Inactif,Oui,Non
CLI04560,41,Professionnel,Manufacturier,415.64,28,5,17.4,8,1,193,49,Mensuel,0,0,0.02,0,(client actif),25-48 mois,Actif,🟢 Faible,Actif engagé,Non,Non
CLI04561,1,Professionnel,Santé,479.45,40,4,36.3,10,0,25,4,Annuel,0,0,0.02,0,(client actif),0-6 mois,Actif,🟢 Faible,Actif engagé,Non,Non
CLI04562,3,Démarrage,Technologie,204.64,40,11,10.7,2,0,37,168,Pluriannuel,0,0,0.246,0,(client actif),0-6 mois,Actif,🟢 Faible,Actif engagé,Non,Non
CLI04563,52,Démarrage,Santé,240.38,45,5,71.5,0,2,18,76,Annuel,0,0,0.046,0,(client actif),48+ mois,Actif,🟢 Faible,Actif engagé,Non,Non
CLI04564,77,Entreprise,Commerce de détail,2520.24,19,7,84.5,2,2,25,41,Annuel,0,1,0.027,1,Passage chez concurrent,48+ mois,Parti,🟢 Faible,Modéré,Non,Oui
CLI04565,43,Professionnel,Technologie,611.36,33,6,9.1,0,0,120,47,Annuel,0,0,0.107,0,(client actif),25-48 mois,Actif,🟢 Faible,Actif engagé,Non,Non
CLI04566,47,Professionnel,Commerce de détail,853.68,45,13,52.3,9,2,143,171,Annuel,0,0,0.153,0,(client actif),25-48 mois,Actif,🟢 Faible,Actif engagé,Non,Non
CLI04567,83,Entreprise,Services professionnels,3099.87,54,8,55.9,6,3,196,64,Annuel,1,0,0.135,0,(client actif),48+ mois,Actif,🟢 Faible,Actif engagé,Oui,Non
CLI04568,19,Professionnel,Finance,711.84,29,16,44.5,10,3,35,143,Mensuel,0,0,0.308,1,Faillite/Fermeture,13-24 mois,Parti,🟢 Faible,Actif engagé,Non,Non
CLI04569,70,Démarrage,Finance,202.59,28,18,50.2,5,2,68,29,Mensuel,0,0,0.02,0,(client actif),48+ mois,Actif,🟢 Faible,Actif engagé,Non,Non
CLI04570,47,Professionnel,Santé,851.81,38,5,68.9,7,0,170,158,Mensuel,0,0,0.323,1,Passage chez concurrent,25-48 mois,Parti,🟢 Faible,Actif engagé,Non,Non
CLI04571,78,Entreprise,Commerce de détail,1732.93,46,18,48.5,3,2,125,29,Mensuel,0,1,0.02,0,(client actif),48+ mois,Actif,🟢 Faible,Actif engagé,Non,Oui
CLI04572,5,Professionnel,Commerce de détail,985.88,53,17,87.8,5,2,84,92,Annuel,0,1,0.138,1,Changement de direction,0-6 mois,Parti,🟢 Faible,Actif engagé,Non,Oui
CLI04573,64,Professionnel,Technologie,914.6,39,0,53.7,2,4,12,34,Pluriannuel,1,1,0.029,0,(client actif),48+ mois,Actif,🟢 Faible,Actif engagé,Oui,Oui
CLI04574,45,Démarrage,Finance,179.05,50,4,11.5,3,3,94,140,Annuel,0,1,0.262,1,Mauvais service support,25-48 mois,Parti,🟢 Faible,Actif engagé,Non,Oui
CLI04575,64,Démarrage,Santé,182.02,1,12,90.8,5,1,105,153,Annuel,0,0,0.481,1,Manque de fonctionnalités,48+ mois,Parti,🟡 Moyen,Très inactif,Non,Non
CLI04576,45,Premium,Santé,17733.91,25,10,18.2,4,1,150,136,Pluriannuel,0,1,0.342,1,Prix trop élevé,25-48 mois,Parti,🟢 Faible,Actif engagé,Non,Oui
CLI04577,36,Entreprise,Technologie,2781.26,0,8,75.6,1,1,164,117,Pluriannuel,0,0,0.384,0,(client actif),25-48 mois,Actif,🟡 Moyen,Très inactif,Non,Non
CLI04578,9,Démarrage,Technologie,200.63,27,9,52.4,8,2,162,120,Mensuel,0,0,0.268,0,(client actif),7-12 mois,Actif,🟢 Faible,Actif engagé,Non,Non
CLI04579,23,Démarrage,Services professionnels,248.2,50,19,71.7,1,1,153,118,Mensuel,0,0,0.124,0,(client actif),13-24 mois,Actif,🟢 Faible,Actif engagé,Non,Non
CLI04580,32,Démarrage,Santé,176.6,55,18,51.2,7,4,167,96,Annuel,0,1,0.094,1,Passage chez concurrent,25-48 mois,Parti,🟢 Faible,Actif engagé,Non,Oui
CLI04581,45,Premium,Technologie,11809.28,59,1,10.3,4,2,59,88,Annuel,0,1,0.118,0,(client actif),25-48 mois,Actif,🟢 Faible,Actif engagé,Non,Oui
CLI04582,28,Professionnel,Services professionnels,324.98,7,7,38.7,6,0,178,133,Pluriannuel,1,1,0.239,0,(client actif),25-48 mois,Actif,🟢 Faible,Inactif,Oui,Oui
CLI04583,52,Entreprise,Commerce de détail,1531.72,30,17,60.9,5,0,61,147,Pluriannuel,0,1,0.236,0,(client actif),48+ mois,Actif,🟢 Faible,Actif engagé,Non,Oui
CLI04584,11,Professionnel,Santé,620.06,38,17,61.6,10,2,161,75,Pluriannuel,0,0,0.13,0,(client actif),7-12 mois,Actif,🟢 Faible,Actif engagé,Non,Non
CLI04585,19,Entreprise,Manufacturier,1181.66,59,1,92.6,1,3,135,81,Annuel,0,1,0.119,0,(client actif),13-24 mois,Actif,🟢 Faible,Actif engagé,Non,Oui
CLI04586,64,Démarrage,Finance,160.4,49,14,59.6,3,3,147,156,Annuel,0,0,0.117,0,(client actif),48+ mois,Actif,🟢 Faible,Actif engagé,Non,Non
CLI04587,65,Professionnel,Finance,605.07,18,16,30.8,8,0,148,24,Annuel,1,0,0.168,1,Passage chez concurrent,48+ mois,Parti,🟢 Faible,Modéré,Oui,Non
CLI04588,73,Professionnel,Manufacturier,370.13,12,14,8.9,6,1,133,166,Mensuel,0,0,0.339,1,Passage chez concurrent,48+ mois,Parti,🟢 Faible,Modéré,Non,Non
CLI04589,57,Premium,Manufacturier,5978.88,15,19,76.0,0,4,115,31,Mensuel,0,0,0.02,0,(client actif),48+ mois,Actif,🟢 Faible,Modéré,Non,Non
CLI04590,66,Professionnel,Commerce de détail,310.4,22,14,85.0,3,2,7,48,Annuel,0,0,0.02,0,(client actif),48+ mois,Actif,🟢 Faible,Modéré,Non,Non
CLI04591,4,Professionnel,Santé,638.73,10,12,60.2,9,4,148,131,Annuel,0,0,0.327,1,Mauvais service support,0-6 mois,Parti,🟢 Faible,Inactif,Non,Non
CLI04592,29,Entreprise,Technologie,1586.34,23,17,48.4,2,4,175,3,Pluriannuel,0,1,0.02,0,(client actif),25-48 mois,Actif,🟢 Faible,Modéré,Non,Oui
CLI04593,4,Premium,Finance,15327.95,56,14,82.5,0,4,98,175,Mensuel,0,0,0.265,1,Manque de fonctionnalités,0-6 mois,Parti,🟢 Faible,Actif engagé,Non,Non
CLI04594,1,Premium,Manufacturier,12393.11,53,17,26.6,4,2,135,117,Mensuel,0,0,0.146,0,(client actif),0-6 mois,Actif,🟢 Faible,Actif engagé,Non,Non
CLI04595,18,Professionnel,Santé,312.26,9,18,40.9,8,1,84,166,Pluriannuel,0,1,0.35,0,(client actif),13-24 mois,Actif,🟡 Moyen,Inactif,Non,Oui
CLI04596,13,Premium,Technologie,5884.52,50,17,50.7,3,2,64,29,Mensuel,0,0,0.057,0,(client actif),13-24 mois,Actif,🟢 Faible,Actif engagé,Non,Non
CLI04597,70,Entreprise,Finance,4670.13,56,14,9.4,1,0,66,108,Annuel,0,1,0.333,1,Manque de fonctionnalités,48+ mois,Parti,🟢 Faible,Actif engagé,Non,Oui
CLI04598,49,Premium,Santé,6864.02,4,9,67.0,6,1,7,45,Mensuel,0,1,0.103,0,(client actif),48+ mois,Actif,🟢 Faible,Inactif,Non,Oui
CLI04599,47,Premium,Finance,16358.86,11,15,22.0,7,0,91,149,Pluriannuel,0,1,0.269,0,(client actif),25-48 mois,Actif,🟢 Faible,Inactif,Non,Oui
CLI04600,30,Démarrage,Commerce de détail,148.25,35,8,35.0,10,4,15,177,Annuel,0,0,0.314,0,(client actif),25-48 mois,Actif,🟢 Faible,Actif engagé,Non,Non
CLI04601,27,Professionnel,Finance,524.1,56,1,42.3,1,1,83,177,Mensuel,0,1,0.299,0,(client actif),25-48 mois,Actif,🟢 Faible,Actif engagé,Non,Oui
CLI04602,72,Professionnel,Commerce de détail,316.35,25,12,62.5,10,4,34,80,Mensuel,1,0,0.202,0,(client actif),48+ mois,Actif,🟢 Faible,Actif engagé,Oui,Non
CLI04603,28,Entreprise,Commerce de détail,3223.59,27,0,10.9,10,0,66,75,Pluriannuel,0,0,0.219,0,(client actif),25-48 mois,Actif,🟢 Faible,Actif engagé,Non,Non
CLI04604,2,Professionnel,Commerce de détail,625.93,15,7,35.7,9,2,156,102,Pluriannuel,0,1,0.316,0,(client actif),0-6 mois,Actif,🟢 Faible,Modéré,Non,Oui
CLI04605,20,Démarrage,Technologie,247.99,1,5,29.7,10,1,194,26,Mensuel,1,1,0.158,1,Manque de fonctionnalités,13-24 mois,Parti,🟢 Faible,Inactif,Oui,Oui
CLI04606,75,Entreprise,Services professionnels,4621.76,25,18,5.1,8,4,11,30,Mensuel,1,0,0.153,1,Mauvais service support,48+ mois,Parti,🟢 Faible,Actif engagé,Oui,Non
CLI04607,78,Professionnel,Technologie,682.4,3,18,67.2,9,3,198,103,Mensuel,1,0,0.263,0,(client actif),48+ mois,Actif,🟢 Faible,Très inactif,Oui,Non
CLI04608,24,Premium,Commerce de détail,19283.0,28,1,26.2,7,4,184,87,Annuel,0,1,0.182,0,(client actif),13-24 mois,Actif,🟢 Faible,Actif engagé,Non,Oui
CLI04609,77,Entreprise,Santé,1591.59,15,17,20.0,3,0,151,124,Mensuel,0,1,0.371,1,Faillite/Fermeture,48+ mois,Parti,🟡 Moyen,Modéré,Non,Oui
CLI04610,72,Démarrage,Services professionnels,167.93,21,17,76.8,3,0,10,28,Pluriannuel,0,1,0.02,0,(client actif),48+ mois,Actif,🟢 Faible,Modéré,Non,Oui
CLI04611,44,Premium,Services professionnels,17446.63,42,14,8.5,4,2,152,150,Annuel,0,0,0.472,1,Prix trop élevé,25-48 mois,Parti,🟡 Moyen,Actif engagé,Non,Non
CLI04612,21,Professionnel,Commerce de détail,686.32,5,15,86.0,0,1,188,128,Mensuel,0,1,0.342,0,(client actif),13-24 mois,Actif,🟢 Faible,Inactif,Non,Oui
CLI04613,22,Professionnel,Santé,681.88,27,12,66.8,6,3,120,156,Annuel,0,0,0.263,1,Mauvais service support,13-24 mois,Parti,🟢 Faible,Actif engagé,Non,Non
CLI04614,73,Premium,Finance,11904.79,10,4,20.5,3,0,92,147,Annuel,1,1,0.41,0,(client actif),48+ mois,Actif,🟡 Moyen,Inactif,Oui,Oui
CLI04615,58,Entreprise,Technologie,1073.66,41,17,36.5,0,1,109,175,Annuel,0,0,0.392,0,(client actif),48+ mois,Actif,🟡 Moyen,Actif engagé,Non,Non
CLI04616,11,Professionnel,Santé,355.24,46,4,90.5,3,3,12,84,Mensuel,0,0,0.02,0,(client actif),7-12 mois,Actif,🟢 Faible,Actif engagé,Non,Non
CLI04617,80,Démarrage,Services professionnels,116.9,20,15,60.7,3,2,121,102,Annuel,0,0,0.163,0,(client actif),48+ mois,Actif,🟢 Faible,Modéré,Non,Non
CLI04618,53,Premium,Santé,7840.87,25,5,59.8,0,1,119,175,Annuel,1,0,0.233,0,(client actif),48+ mois,Actif,🟢 Faible,Actif engagé,Oui,Non
CLI04619,9,Démarrage,Santé,117.86,38,6,63.8,8,4,5,84,Mensuel,0,1,0.088,0,(client actif),7-12 mois,Actif,🟢 Faible,Actif engagé,Non,Oui
CLI04620,67,Démarrage,Manufacturier,120.32,52,0,46.6,7,3,19,48,Mensuel,0,1,0.044,0,(client actif),48+ mois,Actif,🟢 Faible,Actif engagé,Non,Oui
CLI04621,52,Entreprise,Technologie,3546.56,46,7,20.1,8,4,72,2,Pluriannuel,0,1,0.02,0,(client actif),48+ mois,Actif,🟢 Faible,Actif engagé,Non,Oui
CLI04622,13,Professionnel,Manufacturier,381.84,21,6,18.6,6,4,37,23,Annuel,0,0,0.057,0,(client actif),13-24 mois,Actif,🟢 Faible,Modéré,Non,Non
CLI04623,1,Démarrage,Finance,192.01,29,6,66.9,4,3,28,85,Annuel,0,0,0.079,0,(client actif),0-6 mois,Actif,🟢 Faible,Actif engagé,Non,Non
CLI04624,44,Professionnel,Santé,343.19,29,6,84.6,6,4,44,133,Mensuel,0,0,0.266,1,Mauvais service support,25-48 mois,Parti,🟢 Faible,Actif engagé,Non,Non
CLI04625,75,Premium,Technologie,9040.11,32,0,32.0,1,3,171,72,Pluriannuel,0,0,0.02,0,(client actif),48+ mois,Actif,🟢 Faible,Actif engagé,Non,Non
CLI04626,24,Professionnel,Services professionnels,946.04,39,11,50.3,9,4,197,43,Pluriannuel,0,0,0.02,0,(client actif),13-24 mois,Actif,🟢 Faible,Actif engagé,Non,Non
CLI04627,5,Professionnel,Technologie,320.7,29,10,94.3,6,2,72,122,Annuel,0,0,0.09,0,(client actif),0-6 mois,Actif,🟢 Faible,Actif engagé,Non,Non
CLI04628,66,Premium,Technologie,18153.43,36,15,28.1,3,2,120,101,Annuel,0,1,0.231,0,(client actif),48+ mois,Actif,🟢 Faible,Actif engagé,Non,Oui
CLI04629,81,Professionnel,Santé,830.73,52,0,40.1,4,1,20,142,Annuel,0,1,0.142,0,(client actif),48+ mois,Actif,🟢 Faible,Actif engagé,Non,Oui
CLI04630,81,Professionnel,Services professionnels,943.64,29,5,37.7,10,4,99,28,Pluriannuel,0,1,0.02,0,(client actif),48+ mois,Actif,🟢 Faible,Actif engagé,Non,Oui
CLI04631,20,Démarrage,Commerce de détail,256.37,25,4,7.9,6,2,134,74,Pluriannuel,0,0,0.227,0,(client actif),13-24 mois,Actif,🟢 Faible,Actif engagé,Non,Non
CLI04632,64,Entreprise,Commerce de détail,4303.72,5,11,50.9,1,2,69,6,Pluriannuel,0,1,0.026,0,(client actif),48+ mois,Actif,🟢 Faible,Inactif,Non,Oui
CLI04633,15,Professionnel,Commerce de détail,374.41,53,16,23.8,4,2,117,20,Mensuel,0,0,0.104,0,(client actif),13-24 mois,Actif,🟢 Faible,Actif engagé,Non,Non
CLI04634,68,Démarrage,Manufacturier,266.11,55,12,16.6,1,0,128,68,Annuel,0,0,0.02,0,(client actif),48+ mois,Actif,🟢 Faible,Actif engagé,Non,Non
CLI04635,54,Professionnel,Santé,632.98,3,4,68.9,9,4,12,110,Annuel,0,0,0.094,0,(client actif),48+ mois,Actif,🟢 Faible,Très inactif,Non,Non
CLI04636,11,Démarrage,Finance,169.32,14,14,73.9,5,1,117,31,Annuel,0,0,0.022,0,(client actif),7-12 mois,Actif,🟢 Faible,Modéré,Non,Non
CLI04637,23,Premium,Manufacturier,7306.87,35,1,85.0,9,2,143,178,Mensuel,1,0,0.179,0,(client actif),13-24 mois,Actif,🟢 Faible,Actif engagé,Oui,Non
CLI04638,1,Professionnel,Technologie,299.47,2,1,89.1,7,3,195,43,Mensuel,0,0,0.151,0,(client actif),0-6 mois,Actif,🟢 Faible,Inactif,Non,Non
CLI04639,42,Entreprise,Commerce de détail,3569.52,56,19,83.2,6,0,87,89,Pluriannuel,0,1,0.07,0,(client actif),25-48 mois,Actif,🟢 Faible,Actif engagé,Non,Oui
CLI04640,47,Entreprise,Technologie,3903.09,15,15,16.0,4,4,63,89,Mensuel,0,1,0.311,0,(client actif),25-48 mois,Actif,🟢 Faible,Modéré,Non,Oui
CLI04641,68,Entreprise,Manufacturier,2551.35,15,11,25.1,2,1,117,140,Pluriannuel,0,1,0.198,0,(client actif),48+ mois,Actif,🟢 Faible,Modéré,Non,Oui
CLI04642,38,Professionnel,Services professionnels,413.97,39,3,16.0,3,2,164,48,Mensuel,0,0,0.045,0,(client actif),25-48 mois,Actif,🟢 Faible,Actif engagé,Non,Non
CLI04643,2,Démarrage,Commerce de détail,127.91,52,8,36.8,1,3,7,117,Mensuel,0,1,0.212,0,(client actif),0-6 mois,Actif,🟢 Faible,Actif engagé,Non,Oui
CLI04644,45,Premium,Santé,7522.57,26,11,16.2,5,0,1,28,Annuel,0,0,0.02,0,(client actif),25-48 mois,Actif,🟢 Faible,Actif engagé,Non,Non
CLI04645,27,Démarrage,Commerce de détail,110.24,55,1,63.8,7,3,72,121,Annuel,0,0,0.048,1,Prix trop élevé,25-48 mois,Parti,🟢 Faible,Actif engagé,Non,Non
CLI04646,77,Entreprise,Commerce de détail,2437.59,5,7,69.5,7,3,177,39,Annuel,0,1,0.041,0,(client actif),48+ mois,Actif,🟢 Faible,Inactif,Non,Oui
CLI04647,61,Démarrage,Services professionnels,222.23,20,13,19.4,8,0,150,137,Mensuel,0,0,0.241,0,(client actif),48+ mois,Actif,🟢 Faible,Modéré,Non,Non
CLI04648,82,Professionnel,Commerce de détail,611.98,12,10,60.9,4,3,52,161,Pluriannuel,1,0,0.438,0,(client actif),48+ mois,Actif,🟡 Moyen,Modéré,Oui,Non
CLI04649,11,Professionnel,Manufacturier,386.84,8,7,7.1,9,2,95,171,Pluriannuel,0,0,0.257,1,Faillite/Fermeture,7-12 mois,Parti,🟢 Faible,Inactif,Non,Non
CLI04650,69,Professionnel,Commerce de détail,870.3,40,8,44.1,10,0,43,1,Mensuel,0,0,0.02,1,Prix trop élevé,48+ mois,Parti,🟢 Faible,Actif engagé,Non,Non
CLI04651,29,Premium,Services professionnels,9304.84,42,6,30.7,5,4,39,81,Annuel,0,1,0.317,1,Prix trop élevé,25-48 mois,Parti,🟢 Faible,Actif engagé,Non,Oui
CLI04652,25,Entreprise,Manufacturier,3409.72,7,13,94.9,1,0,171,88,Mensuel,0,1,0.382,0,(client actif),25-48 mois,Actif,🟡 Moyen,Inactif,Non,Oui
CLI04653,78,Premium,Technologie,8684.26,27,6,88.1,9,1,182,138,Pluriannuel,0,1,0.258,0,(client actif),48+ mois,Actif,🟢 Faible,Actif engagé,Non,Oui
CLI04654,54,Entreprise,Santé,3378.96,44,9,18.3,3,2,149,146,Mensuel,0,0,0.154,0,(client actif),48+ mois,Actif,🟢 Faible,Actif engagé,Non,Non
CLI04655,48,Démarrage,Commerce de détail,124.93,57,6,87.6,2,4,117,9,Pluriannuel,0,0,0.02,0,(client actif),25-48 mois,Actif,🟢 Faible,Actif engagé,Non,Non
CLI04656,46,Professionnel,Manufacturier,757.85,18,14,42.7,8,2,15,13,Annuel,0,0,0.02,0,(client actif),25-48 mois,Actif,🟢 Faible,Modéré,Non,Non
CLI04657,41,Entreprise,Commerce de détail,3291.66,28,17,56.9,5,2,92,43,Annuel,0,0,0.039,0,(client actif),25-48 mois,Actif,🟢 Faible,Actif engagé,Non,Non
CLI04658,41,Démarrage,Commerce de détail,202.86,30,12,53.0,5,0,166,98,Pluriannuel,0,0,0.147,0,(client actif),25-48 mois,Actif,🟢 Faible,Actif engagé,Non,Non
CLI04659,61,Premium,Services professionnels,8255.33,56,3,70.4,3,4,123,132,Annuel,0,1,0.032,0,(client actif),48+ mois,Actif,🟢 Faible,Actif engagé,Non,Oui
CLI04660,11,Entreprise,Commerce de détail,3115.63,53,11,35.1,5,0,23,43,Mensuel,0,0,0.02,0,(client actif),7-12 mois,Actif,🟢 Faible,Actif engagé,Non,Non
CLI04661,44,Entreprise,Finance,4587.42,56,19,11.3,10,1,91,159,Annuel,0,0,0.179,0,(client actif),25-48 mois,Actif,🟢 Faible,Actif engagé,Non,Non
CLI04662,32,Entreprise,Santé,1500.06,32,17,42.6,0,1,80,25,Pluriannuel,0,0,0.02,0,(client actif),25-48 mois,Actif,🟢 Faible,Actif engagé,Non,Non
CLI04663,49,Entreprise,Santé,3813.9,48,6,54.0,8,1,51,76,Mensuel,0,1,0.071,0,(client actif),48+ mois,Actif,🟢 Faible,Actif engagé,Non,Oui
CLI04664,6,Démarrage,Manufacturier,121.74,5,3,54.9,2,0,23,85,Annuel,0,1,0.246,0,(client actif),0-6 mois,Actif,🟢 Faible,Inactif,Non,Oui
CLI04665,57,Professionnel,Technologie,535.71,43,7,76.3,4,0,179,17,Pluriannuel,1,1,0.137,1,Prix trop élevé,48+ mois,Parti,🟢 Faible,Actif engagé,Oui,Oui
CLI04666,6,Professionnel,Technologie,777.68,3,19,9.0,6,1,199,156,Annuel,1,1,0.423,1,Manque de fonctionnalités,0-6 mois,Parti,🟡 Moyen,Très inactif,Oui,Oui
CLI04667,47,Professionnel,Technologie,691.16,52,17,93.9,1,0,114,14,Mensuel,0,0,0.02,0,(client actif),25-48 mois,Actif,🟢 Faible,Actif engagé,Non,Non
CLI04668,63,Premium,Commerce de détail,15172.95,15,5,94.2,3,3,46,116,Pluriannuel,0,0,0.09,0,(client actif),48+ mois,Actif,🟢 Faible,Modéré,Non,Non
CLI04669,49,Démarrage,Services professionnels,291.67,52,8,13.9,5,3,94,68,Annuel,0,0,0.209,1,Passage chez concurrent,48+ mois,Parti,🟢 Faible,Actif engagé,Non,Non
CLI04670,22,Premium,Manufacturier,19543.15,2,11,36.0,0,3,61,69,Pluriannuel,0,1,0.206,1,Prix trop élevé,13-24 mois,Parti,🟢 Faible,Inactif,Non,Oui
CLI04671,67,Professionnel,Commerce de détail,939.41,24,8,58.1,5,2,144,113,Annuel,0,1,0.129,0,(client actif),48+ mois,Actif,🟢 Faible,Modéré,Non,Oui
CLI04672,19,Professionnel,Services professionnels,645.38,16,14,38.6,4,4,114,13,Annuel,0,1,0.02,0,(client actif),13-24 mois,Actif,🟢 Faible,Modéré,Non,Oui
CLI04673,55,Professionnel,Finance,537.73,21,12,48.9,1,4,60,85,Mensuel,0,0,0.154,0,(client actif),48+ mois,Actif,🟢 Faible,Modéré,Non,Non
CLI04674,34,Entreprise,Manufacturier,2117.37,17,2,34.3,5,4,160,14,Annuel,0,0,0.094,1,Faillite/Fermeture,25-48 mois,Parti,🟢 Faible,Modéré,Non,Non
CLI04675,41,Entreprise,Manufacturier,3301.76,31,2,69.1,4,1,169,146,Pluriannuel,0,0,0.137,0,(client actif),25-48 mois,Actif,🟢 Faible,Actif engagé,Non,Non
