date,ligne_production,produit,quart,operateur,unites_produites,unites_defectueuses,taux_defaut_pct,temps_arret_minutes,heures_travaillees,cout_materiaux,cout_main_oeuvre,cout_energie,cout_rebuts,cout_total_production,cout_par_unite_bonne,maintenance_effectuee,age_machine_annees,energie_kwh
2025-10-20,Ligne B,Produit Y1,Jour,OP009,614,14,2.44,5.1,5.21,11074.63,221.24,107.0,151.51,11554.39,19.23,1,14.9,891.7
2025-10-20,Ligne D,Produit X1,Nuit,OP019,765,23,3.04,4.4,6.22,9458.87,249.96,159.83,170.63,10039.29,13.51,0,1.7,1331.9
2025-10-20,Ligne D,Produit X2,Soir,OP001,642,13,2.13,14.1,6.11,11159.45,229.35,154.02,135.58,11678.4,18.54,1,3.7,1283.5
2025-10-20,Ligne D,Produit Z1,Jour,OP001,243,6,2.63,43.5,2.17,5691.84,85.95,45.66,84.32,5907.78,24.82,1,6.5,380.5
2025-10-20,Ligne D,Produit Y1,Soir,OP007,259,6,2.59,1.7,1.83,4463.76,66.17,19.5,62.04,4611.48,18.16,0,14.2,162.5
2025-10-22,Ligne A,Produit Z1,Soir,OP002,522,13,2.55,65.4,3.81,6699.05,127.14,79.97,100.1,7006.26,13.74,0,1.2,666.4
2025-10-22,Ligne C,Produit X1,Soir,OP018,1288,83,6.49,70.2,11.94,19723.72,524.77,231.88,762.61,21242.97,17.61,0,3.0,1932.3
2025-10-22,Ligne B,Produit Y1,Jour,OP019,519,17,3.36,36.7,5.98,9224.97,178.35,95.03,181.3,9679.64,19.24,0,6.9,791.9
2025-10-22,Ligne C,Produit Y1,Jour,OP013,740,32,4.4,76.0,5.53,8994.14,212.48,58.72,233.36,9498.7,13.4,0,1.1,489.3
2025-10-23,Ligne C,Produit Y2,Soir,OP004,1246,72,5.83,116.4,8.35,12644.24,280.32,212.61,438.39,13575.56,11.55,0,2.8,1771.8
2025-10-23,Ligne D,Produit Y2,Nuit,OP005,219,6,3.03,5.1,2.13,4082.23,76.69,34.74,67.11,4260.76,19.91,0,14.1,289.5
2025-10-23,Ligne C,Produit Y2,Jour,OP007,1110,64,5.82,23.2,13.52,21776.06,407.9,233.45,753.33,23170.75,22.13,0,8.6,1945.4
2025-10-23,Ligne B,Produit Y1,Soir,OP006,939,34,3.66,56.1,10.02,19797.38,400.75,202.07,430.1,20830.3,22.99,0,4.2,1683.9
2025-10-23,Ligne A,Produit X1,Jour,OP004,1149,34,2.98,61.0,13.63,20402.27,589.76,257.65,362.23,21611.91,19.37,0,10.1,2147.1
2025-10-24,Ligne D,Produit Z1,Soir,OP008,1394,33,2.42,6.2,12.42,12201.65,446.86,112.92,173.31,12934.74,9.5,1,4.6,941.0
2025-10-25,Ligne C,Produit Y2,Soir,OP007,1238,77,6.23,27.1,14.11,17709.76,583.47,219.03,660.9,19173.15,16.5,0,11.5,1825.2
2025-10-25,Ligne A,Produit Y2,Nuit,OP009,827,36,4.43,9.7,7.48,11577.11,287.8,180.91,302.38,12348.19,15.59,0,9.9,1507.6
2025-10-25,Ligne A,Produit Z1,Soir,OP016,1111,44,4.04,22.9,13.13,18890.15,479.76,207.14,448.87,20025.93,18.75,0,6.0,1726.2
2025-10-25,Ligne B,Produit Y2,Nuit,OP011,660,36,5.59,2.3,4.42,11528.96,127.02,70.23,377.31,12103.52,19.37,0,1.2,585.2
2025-10-25,Ligne D,Produit X1,Jour,OP007,412,4,0.99,27.1,3.04,8782.08,87.2,60.43,51.16,8980.87,21.96,0,8.4,503.6
2025-10-26,Ligne D,Produit X1,Soir,OP018,1271,28,2.27,51.1,14.65,14062.58,558.98,161.67,185.88,14969.1,12.03,0,7.1,1347.3
2025-10-27,Ligne C,Produit X2,Soir,OP002,726,29,4.02,102.0,5.68,9506.8,225.87,126.19,227.85,10086.7,14.45,0,3.8,1051.6
2025-10-27,Ligne A,Produit X1,Jour,OP010,968,38,3.95,88.7,7.8,13033.31,222.73,229.82,306.98,13792.84,14.82,0,14.6,1915.2
2025-10-27,Ligne B,Produit Z1,Jour,OP015,1448,51,3.53,3.7,10.95,31115.36,397.42,164.71,657.55,32335.04,23.13,0,13.1,1372.6
2025-10-27,Ligne D,Produit Y1,Soir,OP012,817,25,3.1,30.8,8.02,9393.31,230.27,130.13,172.46,9926.17,12.52,0,14.6,1084.4
2025-10-27,Ligne C,Produit Y2,Jour,OP010,1204,77,6.41,1.9,9.77,20198.22,332.63,288.44,775.05,21594.34,19.14,1,11.6,2403.7
2025-10-28,Ligne A,Produit Y2,Soir,OP015,1049,23,2.2,32.9,8.28,14780.52,309.79,162.87,194.44,15447.63,15.04,0,4.1,1357.3
2025-10-28,Ligne A,Produit Y1,Jour,OP007,510,17,3.39,153.4,3.73,6447.25,141.51,121.03,128.94,6838.73,13.84,0,8.3,1008.6
2025-10-29,Ligne C,Produit Y1,Jour,OP006,1037,44,4.26,78.3,8.79,9452.3,379.73,189.55,240.64,10262.22,10.32,1,5.9,1579.6
2025-10-29,Ligne A,Produit X2,Soir,OP018,852,44,5.2,63.5,6.06,11582.96,270.7,148.97,358.91,12361.54,15.28,0,3.4,1241.4
2025-10-29,Ligne A,Produit Y1,Jour,OP014,435,15,3.52,265.0,4.79,8411.48,149.24,89.88,174.03,8824.63,20.96,1,13.9,749.0
2025-10-29,Ligne A,Produit Z1,Soir,OP013,592,19,3.24,45.7,5.93,11062.59,178.71,99.41,213.03,11553.74,20.13,0,10.0,828.4
2025-10-29,Ligne C,Produit Z1,Soir,OP016,1288,73,5.69,18.5,12.22,31328.68,514.79,218.21,1065.37,33127.04,27.24,0,3.9,1818.4
2025-10-31,Ligne A,Produit Y2,Jour,OP008,838,0,0.1,24.7,7.19,19978.18,250.73,141.61,0.0,20370.52,24.28,0,12.5,1180.1
2025-10-31,Ligne B,Produit Z1,Jour,OP006,1337,32,2.4,2.1,13.79,24713.84,451.34,136.55,354.9,25656.64,19.65,0,11.1,1137.9
2025-11-01,Ligne B,Produit Y1,Jour,OP017,614,11,1.87,48.1,4.29,14221.32,167.22,44.18,152.87,14585.58,24.15,1,4.3,368.1
2025-11-01,Ligne B,Produit X2,Soir,OP009,1386,54,3.93,61.1,15.9,22059.22,597.29,324.27,515.67,23496.46,17.63,1,7.4,2702.3
2025-11-01,Ligne C,Produit Y2,Soir,OP016,256,12,4.76,144.6,1.74,3288.18,62.57,57.24,92.48,3500.47,14.29,0,11.7,477.0
2025-11-01,Ligne B,Produit Y2,Nuit,OP013,1313,51,3.94,49.1,10.34,22287.46,344.2,85.83,519.42,23236.91,18.4,1,2.0,715.2
2025-11-02,Ligne D,Produit Y1,Nuit,OP008,637,19,3.06,6.4,4.79,15521.52,210.82,62.39,277.78,16072.5,25.97,0,13.2,519.9
2025-11-02,Ligne C,Produit X2,Soir,OP003,1430,96,6.73,155.8,15.82,14314.37,472.91,318.87,576.58,15682.72,11.75,0,2.8,2657.2
2025-11-02,Ligne A,Produit X1,Soir,OP020,208,8,4.06,163.7,1.64,3391.99,72.8,31.57,78.28,3574.64,17.78,0,2.8,263.1
2025-11-02,Ligne C,Produit Y1,Jour,OP015,434,33,7.72,27.8,4.14,9955.79,136.27,47.58,454.2,10593.85,26.35,1,9.5,396.5
2025-11-03,Ligne B,Produit X1,Jour,OP019,1394,23,1.67,52.8,11.18,28996.84,387.66,234.25,287.06,29905.81,21.8,0,12.3,1952.1
2025-11-03,Ligne A,Produit Y1,Jour,OP020,1304,58,4.49,32.8,12.02,32143.24,480.93,170.28,857.81,33652.26,26.99,0,4.8,1419.0
2025-11-04,Ligne B,Produit X1,Soir,OP018,763,21,2.85,9.5,6.35,15970.81,257.55,168.47,263.74,16660.57,22.42,1,13.6,1403.9
2025-11-04,Ligne D,Produit X1,Jour,OP017,376,10,2.75,0.5,3.6,5690.43,127.91,55.45,90.8,5964.59,16.25,1,12.8,462.1
2025-11-04,Ligne D,Produit X2,Soir,OP006,1430,34,2.44,0.9,17.23,17027.18,638.59,102.32,242.91,18011.0,12.89,1,10.2,852.7
2025-11-04,Ligne D,Produit X2,Soir,OP012,254,4,1.78,27.7,1.9,2634.09,79.15,19.96,24.89,2758.09,10.99,1,1.6,166.3
2025-11-05,Ligne C,Produit Z1,Jour,OP016,1498,71,4.75,234.0,10.4,30013.02,371.32,105.02,853.51,31342.87,21.95,1,4.3,875.2
2025-11-05,Ligne D,Produit X2,Jour,OP009,524,8,1.59,14.7,3.67,10591.05,107.25,50.7,97.02,10846.02,20.98,1,14.1,422.5
2025-11-05,Ligne B,Produit Y2,Soir,OP008,270,8,3.1,67.2,2.41,5237.15,96.49,49.01,93.1,5475.75,20.82,0,3.6,408.4
2025-11-05,Ligne B,Produit Y1,Jour,OP003,1009,23,2.28,10.8,7.29,14996.31,299.74,230.14,205.1,15731.29,15.94,0,14.9,1917.8
2025-11-06,Ligne A,Produit Z1,Soir,OP015,1302,44,3.42,141.1,9.83,26578.14,388.62,251.14,538.91,27756.81,22.05,1,2.1,2092.8
2025-11-06,Ligne A,Produit X2,Jour,OP002,830,36,4.43,51.9,6.41,9532.27,251.8,91.12,248.07,10123.26,12.73,1,5.5,759.3
2025-11-06,Ligne A,Produit X1,Jour,OP019,259,9,3.62,33.8,1.84,6073.84,70.42,49.99,126.64,6320.89,25.18,1,8.7,416.6
2025-11-06,Ligne A,Produit Y2,Nuit,OP018,1218,37,3.09,37.6,15.01,21050.43,596.74,106.64,383.68,22137.49,18.73,0,12.9,888.7
2025-11-07,Ligne C,Produit X2,Soir,OP005,321,21,6.81,126.2,2.37,6853.07,73.76,42.29,269.0,7238.11,24.05,0,6.7,352.4
2025-11-07,Ligne D,Produit X2,Jour,OP011,1469,34,2.37,65.8,11.4,27551.57,475.96,223.7,382.61,28633.84,19.94,0,3.8,1864.2
2025-11-08,Ligne D,Produit X1,Jour,OP016,1096,28,2.58,2.2,11.13,20433.07,415.8,247.3,313.21,21409.38,20.03,1,7.5,2060.8
2025-11-08,Ligne D,Produit X2,Jour,OP014,1387,25,1.86,10.0,10.23,23373.67,435.93,92.28,252.78,24154.67,17.72,0,1.4,769.0
2025-11-08,Ligne B,Produit Y2,Nuit,OP010,1061,38,3.65,3.5,7.2,10068.16,286.84,162.1,216.36,10733.47,10.48,1,2.7,1350.9
2025-11-08,Ligne D,Produit Y1,Soir,OP013,1175,17,1.5,8.9,10.63,23070.6,374.1,151.06,200.27,23796.03,20.53,1,10.5,1258.8
2025-11-08,Ligne C,Produit X1,Soir,OP007,257,15,6.06,116.0,3.18,3585.14,99.35,47.91,125.55,3857.95,15.88,1,10.1,399.2
2025-11-08,Ligne D,Produit Y2,Jour,OP002,1356,22,1.68,40.3,15.84,30446.64,653.7,183.66,296.38,31580.38,23.66,0,8.6,1530.5
2025-11-09,Ligne B,Produit X1,Jour,OP019,260,5,1.95,23.1,2.68,6032.53,76.61,33.77,69.61,6212.52,24.27,0,14.6,281.4
2025-11-09,Ligne B,Produit X2,Soir,OP008,1300,40,3.14,1.3,15.4,13747.77,511.36,306.72,253.8,14819.65,11.75,0,14.5,2556.0
2025-11-09,Ligne A,Produit X2,Soir,OP002,480,9,2.08,29.8,4.34,6249.5,133.79,74.96,70.31,6528.55,13.83,0,6.6,624.6
2025-11-09,Ligne B,Produit Z1,Soir,OP013,1385,13,0.97,29.2,14.63,13861.97,630.81,323.79,78.07,14894.64,10.85,0,10.1,2698.2
2025-11-10,Ligne D,Produit X2,Soir,OP018,953,11,1.17,13.0,7.02,17647.35,216.47,117.35,122.22,18103.39,19.2,0,4.2,977.9
2025-11-10,Ligne C,Produit Y2,Soir,OP018,424,25,5.94,25.6,3.43,7738.05,147.24,93.31,273.75,8252.34,20.63,1,11.3,777.5
2025-11-10,Ligne D,Produit Z1,Jour,OP017,1033,21,2.07,20.0,7.64,17415.07,298.69,216.52,212.42,18142.71,17.91,0,4.8,1804.4
2025-11-10,Ligne B,Produit Z1,Jour,OP020,713,20,2.88,3.3,5.0,12560.03,195.07,47.06,211.39,13013.55,18.75,0,2.5,392.2
2025-11-10,Ligne B,Produit X2,Jour,OP006,1042,30,2.97,2.6,7.17,20677.06,210.82,64.48,357.19,21309.55,21.04,0,2.7,537.4
2025-11-10,Ligne C,Produit X1,Jour,OP008,1302,112,8.6,29.1,11.2,23950.75,332.26,192.61,1236.17,25711.79,21.59,0,3.1,1605.1
2025-11-11,Ligne C,Produit X2,Soir,OP003,467,28,6.1,61.0,5.46,6261.97,197.77,66.67,225.27,6751.69,15.34,1,14.9,555.6
2025-11-11,Ligne A,Produit Z1,Nuit,OP017,633,35,5.65,11.0,6.09,14707.98,234.5,121.2,487.94,15551.62,25.96,0,3.3,1010.0
2025-11-12,Ligne B,Produit Z1,Nuit,OP020,1089,70,6.46,104.7,7.7,23933.83,284.95,135.33,923.07,25277.18,24.78,1,9.3,1127.7
2025-11-12,Ligne A,Produit X1,Jour,OP012,227,5,2.33,73.8,1.67,2043.72,69.96,29.47,27.01,2170.16,9.73,0,9.4,245.6
2025-11-13,Ligne C,Produit Y2,Nuit,OP012,800,69,8.63,41.9,8.23,7008.06,270.52,63.87,362.67,7705.12,10.53,0,3.7,532.2
2025-11-13,Ligne B,Produit Z1,Jour,OP010,452,17,3.79,30.3,4.17,4988.42,180.85,61.58,112.57,5343.42,12.26,1,7.2,513.2
2025-11-13,Ligne B,Produit Y1,Nuit,OP020,600,22,3.7,160.3,5.2,8138.05,192.88,62.44,179.04,8572.4,14.81,0,1.5,520.3
2025-11-14,Ligne D,Produit Z1,Nuit,OP006,1040,33,3.21,8.2,11.97,14634.55,357.99,125.23,278.62,15396.38,15.27,0,11.2,1043.6
2025-11-14,Ligne A,Produit X2,Jour,OP008,753,31,4.2,49.6,7.12,8540.69,207.82,111.78,210.97,9071.25,12.55,1,14.9,931.5
2025-11-14,Ligne C,Produit X2,Soir,OP010,804,24,2.99,6.2,5.94,8609.41,258.9,71.92,154.2,9094.44,11.64,0,13.8,599.3
2025-11-15,Ligne C,Produit Y2,Soir,OP008,592,38,6.5,193.4,4.3,6354.83,166.87,62.86,244.75,6829.31,12.31,0,6.6,523.8
2025-11-15,Ligne B,Produit X1,Nuit,OP018,1376,16,1.18,141.1,14.08,19779.82,588.58,207.2,138.0,20713.59,15.22,0,4.4,1726.6
2025-11-15,Ligne C,Produit Y1,Jour,OP011,1009,58,5.78,21.2,9.96,8534.87,318.99,126.35,294.36,9274.58,9.74,0,12.7,1052.9
2025-11-16,Ligne A,Produit X1,Jour,OP011,298,5,1.68,127.6,3.36,6895.75,94.9,57.71,69.42,7117.79,24.21,0,3.7,480.9
2025-11-16,Ligne A,Produit X1,Jour,OP019,516,16,3.13,4.4,4.2,11886.11,163.84,78.9,221.14,12349.99,24.65,1,15.0,657.5
2025-11-16,Ligne D,Produit X2,Soir,OP012,886,14,1.65,22.1,9.23,11938.45,288.62,188.5,113.19,12528.75,14.35,0,3.5,1570.8
2025-11-16,Ligne A,Produit Z1,Soir,OP002,865,16,1.85,4.3,10.14,12317.84,326.72,100.07,136.71,12881.33,15.15,1,5.7,833.9
2025-11-17,Ligne C,Produit X1,Soir,OP010,325,9,2.86,117.2,4.0,4291.47,136.2,44.76,71.3,4543.74,14.33,0,6.5,373.0
2025-11-17,Ligne C,Produit Y1,Jour,OP002,800,52,6.59,33.6,9.93,16290.8,328.52,79.27,635.34,17333.93,23.14,1,3.7,660.6
2025-11-17,Ligne D,Produit Y2,Jour,OP007,362,7,1.94,4.8,2.5,4866.05,76.45,22.74,56.46,5021.69,14.11,0,3.2,189.5
2025-11-17,Ligne C,Produit X2,Soir,OP005,948,60,6.35,64.3,11.2,15212.44,430.94,66.26,577.69,16287.33,18.32,0,7.3,552.2
2025-11-17,Ligne C,Produit Z1,Jour,OP018,1225,47,3.91,64.8,12.89,10965.28,421.73,142.1,252.43,11781.54,9.99,0,3.2,1184.2
2025-11-17,Ligne C,Produit X2,Nuit,OP002,1300,145,11.16,135.1,14.5,20686.2,538.19,286.93,1384.38,22895.71,19.81,0,5.6,2391.1
2025-11-17,Ligne D,Produit X2,Soir,OP007,523,5,1.14,22.4,3.63,7683.3,117.61,92.19,44.07,7937.17,15.29,1,2.0,768.3
2025-11-18,Ligne C,Produit Z1,Jour,OP018,553,28,5.1,11.4,6.49,7464.54,202.3,100.85,226.77,7994.46,15.2,1,13.8,840.5
2025-11-18,Ligne D,Produit X1,Soir,OP018,751,12,1.68,61.9,8.35,16766.69,356.22,146.12,160.75,17429.77,23.55,0,14.9,1217.6
2025-11-19,Ligne B,Produit Y1,Soir,OP004,212,10,4.76,4.8,2.35,3272.01,80.96,19.48,92.6,3465.06,17.07,0,1.9,162.3
2025-11-19,Ligne C,Produit X2,Jour,OP014,1009,47,4.68,9.2,7.12,24754.64,238.03,133.81,691.85,25818.33,26.81,1,3.6,1115.1
2025-11-19,Ligne A,Produit Y1,Jour,OP016,487,14,2.96,81.4,3.48,5733.24,121.34,105.55,98.89,6059.02,12.78,0,14.2,879.6
2025-11-19,Ligne B,Produit Y2,Jour,OP017,425,8,2.03,3.9,4.5,8269.82,194.98,49.73,93.4,8607.93,20.59,0,8.9,414.4
2025-11-20,Ligne C,Produit X2,Soir,OP020,453,24,5.43,150.5,4.13,8748.81,161.53,100.8,278.11,9289.25,21.6,0,7.7,840.0
2025-11-21,Ligne B,Produit X1,Nuit,OP012,1128,30,2.69,53.7,12.81,13108.74,493.76,103.17,209.18,13914.86,12.66,1,8.1,859.8
2025-11-21,Ligne A,Produit Y2,Jour,OP002,1180,46,3.95,3.3,10.25,26794.9,303.6,282.78,626.73,28008.01,24.68,0,14.6,2356.5
2025-11-21,Ligne C,Produit X1,Jour,OP010,478,27,5.77,11.5,4.39,5674.37,143.66,96.09,192.31,6106.42,13.51,1,11.3,800.7
2025-11-21,Ligne D,Produit Z1,Soir,OP003,397,7,1.77,7.5,2.71,7288.25,91.32,37.52,77.1,7494.19,19.17,0,9.2,312.7
2025-11-22,Ligne B,Produit X2,Soir,OP019,827,38,4.63,39.0,9.2,8778.98,306.95,133.0,242.03,9460.96,11.98,0,7.6,1108.3
2025-11-22,Ligne D,Produit Z1,Nuit,OP011,1267,25,1.97,8.0,11.63,12300.56,421.57,228.91,145.63,13096.65,10.54,1,11.7,1907.5
2025-11-22,Ligne A,Produit Y2,Soir,OP019,1365,38,2.84,8.7,14.6,15586.02,512.9,83.47,260.34,16442.73,12.38,0,3.7,695.6
2025-11-22,Ligne C,Produit Y1,Jour,OP001,1048,39,3.74,56.1,7.41,14397.92,283.44,139.86,321.48,15142.7,14.99,0,14.3,1165.5
2025-11-23,Ligne A,Produit Y2,Jour,OP015,829,36,4.45,27.6,6.42,16127.08,258.33,116.96,420.2,16922.57,21.31,1,8.7,974.7
2025-11-23,Ligne D,Produit X1,Soir,OP019,1300,28,2.21,1.3,9.91,20587.12,444.37,190.61,266.05,21488.15,16.88,0,11.3,1588.5
2025-11-23,Ligne C,Produit Y2,Soir,OP010,755,34,4.59,410.5,6.07,8785.35,246.24,57.51,237.38,9326.48,12.92,1,8.9,479.2
2025-11-24,Ligne A,Produit X1,Soir,OP005,719,22,3.17,34.9,8.32,15951.15,299.38,165.61,292.84,16708.99,23.94,1,7.3,1380.1
2025-11-24,Ligne D,Produit Y2,Soir,OP001,1209,16,1.38,4.7,9.01,25974.04,388.83,130.1,206.25,26699.22,22.36,0,8.8,1084.2
2025-11-24,Ligne D,Produit Z1,Soir,OP016,1463,35,2.4,14.3,16.97,28161.65,667.16,117.87,404.23,29350.92,20.54,1,6.4,982.2
2025-11-25,Ligne C,Produit Y2,Soir,OP002,1285,71,5.6,105.1,9.91,16526.09,372.73,101.35,547.87,17548.03,14.44,0,4.6,844.6
2025-11-25,Ligne B,Produit Y1,Soir,OP006,453,19,4.28,12.3,3.75,4593.54,156.67,60.57,115.6,4926.38,11.33,1,1.7,504.8
2025-11-25,Ligne C,Produit X2,Soir,OP020,649,15,2.36,170.7,4.73,8022.77,181.36,126.46,111.26,8441.85,13.29,0,14.4,1053.8
2025-11-25,Ligne D,Produit Z1,Soir,OP003,998,19,1.98,50.9,7.58,23545.58,303.16,153.83,268.96,24271.53,24.77,0,5.6,1281.9
2025-11-25,Ligne A,Produit X2,Soir,OP013,742,27,3.72,38.6,5.07,6296.7,143.1,89.04,137.48,6666.32,9.31,0,8.2,742.0
2025-11-26,Ligne D,Produit Z1,Jour,OP018,1401,39,2.79,29.7,10.03,22784.14,376.46,159.76,380.55,23700.91,17.39,0,13.6,1331.3
2025-11-26,Ligne B,Produit X1,Jour,OP003,899,31,3.5,64.6,7.84,16860.93,333.16,202.18,348.85,17745.12,20.42,1,12.8,1684.8
2025-11-26,Ligne C,Produit Y2,Jour,OP002,1375,69,5.06,110.7,10.6,25329.79,466.91,278.02,762.66,26837.38,20.53,0,2.5,2316.8
2025-11-27,Ligne C,Produit Y1,Jour,OP017,1428,94,6.59,103.0,16.9,24931.63,572.39,197.3,984.69,26686.01,19.99,0,12.5,1644.2
2025-11-27,Ligne C,Produit X1,Jour,OP008,1442,119,8.26,16.1,12.5,15913.04,362.18,285.11,787.93,17348.27,13.1,1,7.3,2375.9
2025-11-28,Ligne B,Produit X1,Nuit,OP017,1098,39,3.6,131.9,11.26,24119.83,327.7,115.62,514.03,25077.17,23.66,0,6.8,963.5
2025-11-28,Ligne C,Produit Y1,Jour,OP003,717,47,6.56,16.4,7.62,11211.75,217.24,50.87,440.96,11920.83,17.77,0,3.9,423.9
2025-11-29,Ligne B,Produit X2,Jour,OP006,998,24,2.41,39.4,8.8,10034.18,269.38,88.95,144.78,10537.29,10.81,0,5.4,741.2
2025-11-29,Ligne A,Produit X2,Soir,OP002,1052,39,3.78,24.4,7.56,23774.34,235.28,200.7,528.82,24739.14,24.4,0,10.2,1672.5
2025-11-29,Ligne C,Produit Y2,Soir,OP009,555,30,5.49,106.4,4.3,13367.37,180.2,35.85,433.54,14016.96,26.65,1,10.0,298.7
2025-11-30,Ligne A,Produit Z1,Nuit,OP006,483,29,6.18,10.4,5.56,7782.93,157.83,58.22,280.38,8279.35,18.2,0,9.4,485.2
2025-11-30,Ligne D,Produit Y2,Jour,OP017,1190,24,2.09,66.4,8.29,15947.69,371.03,236.9,192.98,16748.6,14.35,0,10.9,1974.1
2025-12-01,Ligne D,Produit X2,Soir,OP018,1277,22,1.75,10.7,10.73,22750.98,327.91,128.37,235.17,23442.43,18.66,0,7.4,1069.7
2025-12-01,Ligne A,Produit X2,Jour,OP006,784,27,3.53,19.2,7.35,6722.77,263.37,76.48,138.91,7201.53,9.5,0,6.4,637.3
2025-12-02,Ligne B,Produit Z1,Soir,OP006,1182,31,2.63,19.0,10.63,9653.08,325.92,122.74,151.9,10253.65,8.9,0,13.0,1022.8
2025-12-02,Ligne B,Produit Y1,Jour,OP003,937,21,2.34,26.9,8.78,22395.92,295.77,107.8,301.16,23100.66,25.19,0,6.1,898.3
2025-12-03,Ligne C,Produit Y1,Jour,OP018,573,13,2.41,60.2,6.32,11946.96,230.84,47.73,162.63,12388.17,22.08,0,2.9,397.8
2025-12-03,Ligne B,Produit X1,Nuit,OP020,1270,37,2.93,5.5,11.4,22950.85,338.66,138.48,401.19,23829.17,19.31,0,4.5,1154.0
2025-12-03,Ligne B,Produit Y1,Jour,OP018,441,11,2.68,14.5,4.25,5082.87,187.13,98.3,76.07,5444.37,12.63,0,2.4,819.2
2025-12-03,Ligne B,Produit Z1,Nuit,OP009,1181,26,2.25,14.1,12.21,19212.45,509.37,184.29,253.78,20159.89,17.44,0,4.2,1535.8
2025-12-04,Ligne D,Produit Z1,Nuit,OP015,1188,43,3.67,3.0,11.04,17052.32,484.0,235.34,370.33,18141.99,15.83,0,5.8,1961.2
2025-12-04,Ligne C,Produit Y2,Soir,OP005,984,53,5.46,181.1,9.32,22785.67,289.75,153.23,736.37,23965.02,25.71,0,5.5,1276.9
2025-12-04,Ligne D,Produit X2,Soir,OP007,1243,35,2.9,17.5,13.26,19080.67,463.49,117.38,322.36,19983.9,16.53,1,14.4,978.2
2025-12-04,Ligne B,Produit Y2,Jour,OP005,448,13,3.12,15.9,3.7,6864.25,115.65,78.91,119.51,7178.33,16.46,0,11.9,657.6
2025-12-05,Ligne B,Produit Z1,Soir,OP016,1481,45,3.08,27.9,13.91,35803.0,392.33,258.34,652.72,37106.39,25.82,0,5.0,2152.8
2025-12-05,Ligne D,Produit X1,Soir,OP006,905,17,1.89,20.7,9.13,8345.97,332.3,180.08,94.07,8952.42,10.07,0,14.2,1500.7
2025-12-06,Ligne D,Produit X1,Jour,OP014,1170,26,2.28,5.9,9.83,22335.17,315.49,222.95,297.8,23171.4,20.24,0,11.8,1857.9
2025-12-06,Ligne D,Produit X2,Jour,OP020,263,5,2.04,35.3,2.12,6341.38,92.97,17.79,72.34,6524.47,25.19,1,5.1,148.2
2025-12-07,Ligne D,Produit X2,Jour,OP020,616,3,0.64,6.7,7.58,8735.16,247.01,55.8,25.52,9063.5,14.76,1,5.7,465.0
2025-12-07,Ligne A,Produit Y2,Soir,OP011,202,8,4.14,44.9,2.19,3460.09,89.44,21.16,82.22,3652.91,18.73,0,8.3,176.3
2025-12-07,Ligne B,Produit Z1,Jour,OP019,439,15,3.48,28.0,4.12,3701.09,184.41,28.52,75.88,3989.9,9.39,0,14.9,237.7
2025-12-07,Ligne B,Produit X1,Soir,OP001,620,22,3.64,1.1,4.82,8698.75,143.55,37.91,185.2,9065.41,15.13,1,2.6,315.9
2025-12-07,Ligne C,Produit X1,Jour,OP002,558,20,3.65,107.4,5.0,12971.32,176.41,98.91,278.95,13525.59,25.09,1,10.2,824.3
2025-12-08,Ligne C,Produit Y1,Nuit,OP007,1453,72,5.02,53.5,10.4,32564.48,422.59,165.03,968.19,34120.29,24.69,0,6.1,1375.3
2025-12-08,Ligne D,Produit Y2,Jour,OP003,654,11,1.74,7.6,4.99,8751.16,193.61,50.02,88.31,9083.1,14.1,0,8.0,416.8
2025-12-08,Ligne A,Produit Y1,Jour,OP002,1243,44,3.54,90.4,10.46,16901.89,302.25,232.32,358.98,17795.44,14.83,0,5.1,1936.0
2025-12-09,Ligne D,Produit X2,Soir,OP005,581,9,1.57,3.0,4.05,9315.19,121.29,133.37,86.58,9656.43,16.85,0,10.9,1111.4
2025-12-10,Ligne A,Produit Z1,Jour,OP003,538,7,1.43,115.9,4.64,11554.04,151.06,62.22,90.2,11857.52,22.29,0,12.7,518.5
2025-12-10,Ligne B,Produit X1,Jour,OP007,999,34,3.45,45.9,8.23,17710.82,284.82,233.41,361.66,18590.72,19.25,0,8.2,1945.0
2025-12-11,Ligne C,Produit Y2,Soir,OP017,1237,118,9.61,139.2,9.66,30592.23,293.64,286.17,1750.95,32922.99,29.4,0,11.8,2384.8
2025-12-11,Ligne C,Produit Y1,Jour,OP008,1069,54,5.05,0.5,7.9,17770.67,272.52,95.22,538.61,18677.02,18.38,0,4.9,793.5
2025-12-11,Ligne C,Produit Z1,Jour,OP002,438,5,1.34,146.6,3.93,3987.42,156.16,93.04,27.31,4263.93,9.82,0,4.5,775.3
2025-12-11,Ligne C,Produit Y1,Soir,OP001,1476,70,4.78,10.0,12.22,28540.26,476.85,214.06,812.12,30043.28,21.35,0,11.7,1783.8
2025-12-13,Ligne B,Produit Z1,Jour,OP013,728,24,3.41,8.3,6.63,16978.78,263.36,121.5,335.84,17699.47,25.11,1,13.8,1012.5
2025-12-13,Ligne B,Produit Z1,Nuit,OP016,1388,42,3.06,7.8,10.22,24357.22,384.4,99.31,442.22,25283.15,18.77,0,10.9,827.6
2025-12-13,Ligne D,Produit Z1,Nuit,OP012,580,14,2.54,0.9,4.97,9015.26,174.82,85.39,130.57,9406.03,16.59,0,14.2,711.6
